,Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Applicant_log,CoapplicantIncome_log,LoanAmount_log,new_income,loan,EMI,Dependents_1,Dependents_2,Dependents_3,Property_Area_Semiurban,Property_Area_Urban
526,1,1,0,0,3775.0,0.0,110.0,360.0,1.0,1,8.236420527265391,0.0,4.709530201312334,0,0,0.3055555555555556,0,0,0,1,0
527,1,1,1,0,5285.0,1430.0,161.0,360.0,1.0,1,8.572817095164234,7.266128779556451,5.087596335232384,0,0,0.44722222222222224,1,0,0,1,0
528,1,0,1,0,2679.0,1302.0,94.0,360.0,1.0,1,7.893572073504902,7.172424577124845,4.553876891600541,0,0,0.2611111111111111,1,0,0,1,0
529,1,0,1,0,6783.0,0.0,130.0,360.0,1.0,1,8.822322177471738,0.0,4.875197323201151,0,0,0.3611111111111111,0,0,0,1,0
530,1,1,0,0,1025.0,5500.0,216.0,360.0,1.0,1,6.933423025730715,8.612685172875459,5.37989735354046,0,0,0.6,0,0,0,0,0
531,1,1,0,0,4281.0,0.0,100.0,360.0,1.0,1,8.362175469149628,0.0,4.61512051684126,0,0,0.2777777777777778,0,0,1,0,1
532,1,0,0,0,3588.0,0.0,110.0,360.0,1.0,0,8.185628891147607,0.0,4.709530201312334,0,0,0.3055555555555556,0,1,0,0,0
533,1,0,0,0,11250.0,0.0,196.0,360.0,1.0,0,9.328212292571072,0.0,5.2832037287379885,0,0,0.5444444444444444,1,0,0,1,0
534,0,0,1,1,18165.0,0.0,125.0,360.0,1.0,1,9.80730699406216,0.0,4.836281906951478,0,0,0.3472222222222222,0,0,0,0,1
535,1,0,1,0,2550.0,2042.0,126.0,360.0,1.0,1,7.844240718141811,7.622174594817622,4.844187086458591,0,0,0.35,0,0,0,0,0
536,1,1,0,0,6133.0,3906.0,164.75,360.0,1.0,1,8.721602344674197,8.27052509505507,5.783825182329737,0,0,0.9,0,0,0,0,1
537,1,0,0,0,3617.0,0.0,107.0,360.0,1.0,1,8.193676665955241,0.0,4.68213122712422,0,0,0.2972222222222222,0,1,0,1,0
538,1,1,1,0,2917.0,536.0,66.0,360.0,1.0,0,7.978653729082731,6.285998094508865,4.204692619390966,0,0,0.18333333333333332,0,0,0,0,0
539,1,1,0,0,6417.0,0.0,157.0,180.0,1.0,1,8.766861821669803,0.0,5.062595033026967,0,0,0.8722222222222222,0,0,1,0,0
540,0,1,0,0,4608.0,2845.0,140.0,180.0,1.0,1,8.435766192720509,7.953669778649798,4.948759890378168,0,0,0.7777777777777778,1,0,0,1,0
541,0,0,0,0,2138.0,0.0,99.0,360.0,1.0,0,7.668093709082406,0.0,4.605170185988092,0,0,0.275,0,0,0,1,0
542,0,0,0,0,3652.0,0.0,95.0,360.0,1.0,1,8.203304026795282,0.0,4.564348191467836,0,0,0.2638888888888889,1,0,0,1,0
543,1,1,1,0,2239.0,2524.0,128.0,360.0,1.0,1,7.7142311448490855,7.83399634170946,4.859812404361672,0,0,0.35555555555555557,1,0,0,0,1
544,0,1,1,0,3017.0,663.0,102.0,360.0,1.0,1,8.012349639327795,6.498282149476434,4.634728988229636,0,0,0.2833333333333333,0,0,0,1,0
545,1,1,0,0,2768.0,1950.0,155.0,360.0,1.0,1,7.926241523170962,7.576097340623111,5.049856007249537,0,0,0.4305555555555556,0,0,0,0,0
546,1,0,1,0,3358.0,0.0,80.0,36.0,1.0,0,8.119398589612294,0.0,4.394449154672439,0,0,2.2222222222222223,0,0,0,1,0
547,1,0,0,0,2526.0,1783.0,145.0,360.0,1.0,1,7.834788107388194,7.486613313139955,4.983606621708336,0,0,0.4027777777777778,0,0,0,0,0
548,0,0,0,0,5000.0,0.0,103.0,360.0,1.0,0,8.517393171418904,0.0,4.6443908991413725,0,0,0.2861111111111111,0,0,0,1,0
549,1,1,0,0,2785.0,2016.0,110.0,360.0,1.0,1,7.932362154339751,7.6093665379542115,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,0
550,1,1,0,1,6633.0,0.0,146.41216216216216,360.0,1.0,0,8.799963219506997,0.0,4.9932324876279095,0,0,0.40670045045045045,0,1,0,0,0
551,1,1,1,0,2492.0,2375.0,146.41216216216216,360.0,1.0,1,7.821242083523558,7.773173680482536,4.9932324876279095,0,0,0.40670045045045045,1,0,0,0,0
552,1,1,0,0,3333.0,3250.0,158.0,360.0,1.0,1,8.111928063310739,8.086717920303906,5.0689042022202315,0,0,0.4388888888888889,1,0,0,0,1
553,1,1,1,0,2454.0,2333.0,181.0,360.0,1.0,0,7.805882040228621,7.755338812846501,5.204006687076795,0,0,0.5027777777777778,0,0,0,0,1
554,1,1,0,0,3593.0,4266.0,132.0,180.0,1.0,0,8.187021067343505,8.358666283188,4.890349128221754,0,0,0.7333333333333333,0,0,0,0,0
555,1,1,0,0,5468.0,1032.0,26.0,360.0,1.0,1,8.606851063346772,6.940222469119639,3.295836866004329,0,0,0.07222222222222222,1,0,0,1,0
556,0,0,0,0,2667.0,1625.0,84.0,360.0,1.0,1,7.889084407035514,7.3938782901077555,4.442651256490317,0,0,0.23333333333333334,0,0,0,0,1
557,1,1,0,1,10139.0,0.0,260.0,360.0,1.0,1,9.224243277145174,0.0,5.564520407322694,0,0,0.7222222222222222,0,0,1,1,0
558,1,1,0,0,3887.0,2669.0,162.0,360.0,1.0,1,8.265650165580329,7.8898337513942955,5.093750200806762,0,0,0.45,0,0,0,1,0
559,0,1,0,0,4180.0,2306.0,182.0,360.0,1.0,1,8.338305731356565,7.7437032581737535,5.209486152841421,0,0,0.5055555555555555,0,0,0,1,0
560,1,1,1,0,3675.0,242.0,108.0,360.0,1.0,1,8.209580483475577,5.493061443340548,4.6913478822291435,0,0,0.3,0,1,0,1,0
561,0,1,0,1,19484.0,0.0,164.75,360.0,1.0,1,9.87740021777281,0.0,6.398594934535208,0,0,1.6666666666666667,1,0,0,1,0
562,1,1,0,0,5923.0,2054.0,211.0,360.0,1.0,1,8.68676717538769,7.628031126930335,5.356586274672012,0,0,0.5861111111111111,0,0,0,0,0
563,1,0,1,1,5800.0,0.0,132.0,360.0,1.0,1,8.665785595466064,0.0,4.890349128221754,0,0,0.36666666666666664,0,0,0,1,0
564,1,1,0,0,8799.0,0.0,258.0,360.0,1.0,0,9.082507000466299,0.0,5.556828061699537,0,0,0.7166666666666667,0,1,0,0,1
565,1,1,1,0,4467.0,0.0,120.0,360.0,1.0,1,8.404696160189092,0.0,4.795790545596741,0,0,0.3333333333333333,0,0,0,0,0
566,1,0,0,0,3333.0,0.0,70.0,360.0,1.0,1,8.111928063310739,0.0,4.2626798770413155,0,0,0.19444444444444445,0,0,0,0,1
567,1,1,0,0,3400.0,2500.0,123.0,360.0,1.0,0,8.131824785007195,7.824445930877619,4.820281565605037,0,0,0.3416666666666667,0,0,1,0,0
568,0,0,0,0,2378.0,0.0,9.0,360.0,1.0,0,7.774435510302958,0.0,2.302585092994046,0,0,0.025,0,0,0,0,1
569,1,1,0,0,3166.0,2064.0,104.0,360.0,1.0,0,8.06054004653864,7.632885505395133,4.653960350157523,0,0,0.28888888888888886,0,0,0,0,1
570,1,1,0,0,3417.0,1750.0,186.0,360.0,1.0,1,8.136810863675537,7.467942332285852,5.231108616854587,0,0,0.5166666666666667,1,0,0,0,1
571,1,1,0,0,5116.0,1451.0,165.0,360.0,1.0,0,8.540323608805092,7.280697195384741,5.111987788356544,0,0,0.4583333333333333,0,0,0,0,1
572,1,1,0,0,16666.0,0.0,164.75,360.0,1.0,1,9.721185995542177,0.0,5.62040086571715,0,0,0.7638888888888888,0,1,0,0,1
573,1,1,1,0,6125.0,1625.0,187.0,480.0,1.0,0,8.72029728739272,7.3938782901077555,5.236441962829949,0,0,0.38958333333333334,0,1,0,1,0
574,1,1,0,0,6406.0,0.0,150.0,360.0,1.0,0,8.765146421639022,0.0,5.017279836814924,0,0,0.4166666666666667,0,0,1,1,0
575,1,1,0,0,3159.0,461.0,108.0,84.0,1.0,1,8.058327306580958,6.135564891081739,4.6913478822291435,0,0,1.2857142857142858,0,1,0,0,1
576,1,1,0,0,3087.0,2210.0,136.0,360.0,1.0,0,8.035278911144667,7.701200180857446,4.919980925828125,0,0,0.37777777777777777,0,0,0,1,0
577,1,0,0,0,3229.0,2739.0,110.0,360.0,1.0,1,8.080237416216702,7.915713199382116,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,1
578,1,1,0,0,1782.0,2232.0,107.0,360.0,1.0,1,7.48605261786314,7.711101251840158,4.68213122712422,0,0,0.2972222222222222,1,0,0,0,0
579,1,0,0,0,3182.0,2917.0,161.0,360.0,1.0,1,8.065579427282092,7.978653729082731,5.087596335232384,0,0,0.44722222222222224,0,0,0,0,1
580,1,1,0,0,6540.0,0.0,205.0,360.0,1.0,1,8.785845337961213,0.0,5.327876168789581,0,0,0.5694444444444444,0,1,0,1,0
581,1,0,0,0,1836.0,2297.25,90.0,360.0,1.0,0,7.515889085215125,10.429339710318741,4.51085950651685,0,0,0.25,0,0,0,0,1
582,0,1,0,0,3166.0,0.0,36.0,360.0,1.0,1,8.06054004653864,0.0,3.6109179126442243,0,0,0.1,0,0,0,1,0
583,1,1,0,0,1880.0,0.0,61.0,360.0,1.0,0,7.53955882930103,0.0,4.127134385045092,0,0,0.16944444444444445,1,0,0,0,0
584,1,1,0,0,2787.0,1917.0,146.0,360.0,1.0,0,7.933079771880415,7.559038255443384,4.990432586778736,0,0,0.40555555555555556,1,0,0,0,0
585,1,1,0,0,4283.0,3000.0,172.0,84.0,1.0,0,8.36264243156764,8.006700845440367,5.153291594497779,0,0,2.0476190476190474,1,0,0,0,0
586,1,1,0,0,2297.0,1522.0,104.0,360.0,1.0,1,7.739794458408701,7.328437352895162,4.653960350157523,0,0,0.28888888888888886,0,0,0,0,1
587,0,0,1,0,2165.0,0.0,70.0,360.0,1.0,1,7.680637427560936,0.0,4.2626798770413155,0,0,0.19444444444444445,0,0,0,1,0
588,1,0,0,0,4750.0,0.0,94.0,360.0,1.0,1,8.46611040118692,0.0,4.553876891600541,0,0,0.2611111111111111,0,0,0,1,0
589,1,1,0,1,2726.0,0.0,106.0,360.0,1.0,0,7.910957382845589,0.0,4.672828834461906,0,0,0.29444444444444445,0,1,0,1,0
590,1,1,0,0,3000.0,3416.0,56.0,180.0,1.0,1,8.006700845440367,8.136518252115291,4.04305126783455,0,0,0.3111111111111111,0,0,0,1,0
591,1,1,0,1,6000.0,0.0,205.0,240.0,1.0,0,8.699681400989514,0.0,5.327876168789581,0,0,0.8541666666666666,0,1,0,1,0
592,1,0,0,1,9357.0,0.0,164.75,360.0,1.0,1,9.143986871426161,0.0,5.680172609017068,0,0,0.8111111111111111,0,0,1,1,0
593,1,1,0,0,3859.0,3300.0,142.0,180.0,1.0,1,8.258422462458876,8.101980731853192,4.962844630259907,0,0,0.7888888888888889,0,0,0,0,0
594,1,1,0,1,16120.0,0.0,260.0,360.0,1.0,1,9.687878048875998,0.0,5.564520407322694,0,0,0.7222222222222222,0,0,0,0,1
595,1,0,1,0,3833.0,0.0,110.0,360.0,1.0,1,8.251663923605589,0.0,4.709530201312334,0,0,0.3055555555555556,0,0,0,0,0
596,1,1,1,1,6383.0,1000.0,187.0,360.0,1.0,0,8.761550139129644,6.90875477931522,5.236441962829949,0,0,0.5194444444444445,0,1,0,0,0
597,1,0,0,0,2987.0,0.0,88.0,360.0,1.0,0,8.002359546252707,0.0,4.48863636973214,0,0,0.24444444444444444,0,0,0,1,0
598,1,1,0,1,9963.0,0.0,180.0,360.0,1.0,1,9.20673387638207,0.0,5.198497031265826,0,0,0.5,0,0,0,0,0
599,1,1,0,0,5780.0,0.0,192.0,360.0,1.0,1,8.662331957082475,0.0,5.262690188904886,0,0,0.5333333333333333,0,1,0,0,1
600,0,0,0,0,416.0,2297.25,164.75,180.0,1.0,0,6.0330862217988015,10.637488727104339,5.860786223465865,0,0,1.9444444444444444,0,0,1,0,1
601,1,1,1,0,2894.0,2792.0,155.0,360.0,1.0,1,7.970740390007095,7.934871565945176,5.049856007249537,0,0,0.4305555555555556,0,0,0,0,0
602,1,1,0,0,5703.0,0.0,128.0,360.0,1.0,1,8.648922962094131,0.0,4.859812404361672,0,0,0.35555555555555557,0,0,1,0,1
603,1,0,0,0,3676.0,4301.0,172.0,360.0,1.0,1,8.209852481301272,8.366835309827675,5.153291594497779,0,0,0.4777777777777778,0,0,0,0,0
604,0,1,0,0,12000.0,0.0,164.75,360.0,1.0,1,9.392745258631441,0.0,6.208590026096629,0,0,1.3777777777777778,1,0,0,1,0
605,1,1,1,0,2400.0,3800.0,146.41216216216216,180.0,1.0,0,7.783640596221253,8.24301946898925,4.9932324876279095,0,0,0.8134009009009009,0,0,0,0,1
606,1,1,0,0,3400.0,2500.0,173.0,360.0,1.0,1,8.131824785007195,7.824445930877619,5.159055299214529,0,0,0.48055555555555557,1,0,0,1,0
607,1,1,1,0,3987.0,1411.0,157.0,360.0,1.0,1,8.291045131081729,7.252762418053187,5.062595033026967,0,0,0.4361111111111111,0,1,0,0,0
608,1,1,0,0,3232.0,1950.0,108.0,360.0,1.0,1,8.081165777725433,7.576097340623111,4.6913478822291435,0,0,0.3,0,0,0,0,0
609,0,0,0,0,2900.0,0.0,71.0,360.0,1.0,1,7.972810784121404,0.0,4.276666119016055,0,0,0.19722222222222222,0,0,0,0,0
610,1,1,0,0,4106.0,0.0,40.0,180.0,1.0,1,8.320448113956559,0.0,3.713572066704308,0,0,0.2222222222222222,0,0,1,0,0
611,1,1,0,0,8072.0,240.0,253.0,360.0,1.0,1,8.996280439395015,5.484796933490655,5.537334267018537,0,0,0.7027777777777777,1,0,0,0,1
612,1,1,0,0,7583.0,0.0,187.0,360.0,1.0,1,8.933796043934858,0.0,5.236441962829949,0,0,0.5194444444444445,0,1,0,0,1
613,0,0,0,1,4583.0,0.0,133.0,360.0,1.0,0,8.430327258394575,0.0,4.897839799950911,0,0,0.36944444444444446,0,0,0,1,0
